   0.00000000       1.00000000       0.00000000    
   4.0099999103695154       0.99993784892136861        0.0000000000000000        4.9720862905111574E-005
   4.0199999101459980       0.99975140955607134        4.9997452593232988E-005   1.9887235514293167E-004
   4.0299999099224806       0.99944072246262849        1.9997963092968101E-004   4.4742202989720429E-004
   4.0399999096989632       0.99900585382743401        4.4991599942877867E-004   7.9531693805279247E-004
   4.0499999094754457       0.99844689544790155        7.9975567446101121E-004   1.2424836416787600E-003
   4.0599999092519283       0.99776396470902873        1.2494274376062791E-003   1.7888282327770178E-003
   4.0699999090284109       0.99695720455338743        1.7988397540698636E-003   2.4342363572900541E-003
   4.0799999088048935       0.99602678344454831        2.4478807962503889E-003   3.1785732443613494E-003
   4.0899999085813761       0.99497289532395294        3.1964184724526438E-003   4.0216837408376454E-003
   4.0999999083578587       0.99379575956124599        4.0443004607366006E-003   4.9633923510032044E-003
   4.1099999081343412       0.99249562089808319        4.9913542478924417E-003   6.0035032815334514E-003
   4.1199999079108238       0.99107274938543388        6.0373871735298641E-003   7.1418004916528948E-003
   4.1299999076873064       0.98952744031439610        7.1821864792684835E-003   8.3780477484831205E-003
   4.1399999074637890       0.98786001414054703        8.4255193630145657E-003   9.7119886875623798E-003
   4.1499999072402716       0.98607081640185190        9.7671330383078785E-003   1.1143346878518479E-002
   4.1599999070167542       0.98416021763015693        1.1206754798720967E-002   1.2671825895874456E-002
   4.1699999067932367       0.98212861325629353        1.2744092087291634E-002   1.4297109394965181E-002
   4.1799999065697193       0.97997642350882352        1.4378832570967949E-002   1.6018861192941183E-002
   4.1899999063462019       0.97770409330645636        1.6110644220043688E-002   1.7836725354834916E-002
   4.1999999061226845       0.97531209214417136        1.7939175392560663E-002   1.9750326284662913E-002
   4.2099999058991671       0.97280091397308033        1.9864054923652778E-002   2.1759268821535740E-002
   4.2199999056756496       0.97017107707406680        2.1884892219805548E-002   2.3863138340746562E-002
   4.2299999054521322       0.96742312392524155        2.4001277358003122E-002   2.6061500859806765E-002
   4.2399999052286148       0.96455762106325338        2.6212781189733553E-002   2.8353903149397300E-002
   4.2499999050050974       0.96157515893849954        2.8518955449821699E-002   3.0739872849200368E-002
   4.2599999047815800       0.95847635176427726        3.0919332870057738E-002   3.3218918588578193E-002
   4.2699999045580626       0.95526183735992454        3.3413427297587742E-002   3.5790530112060369E-002
   4.2799999043345451       0.95193227698799621        3.6000733818032017E-002   3.8454178409603038E-002
   4.2899999041110277       0.94848835518552510        3.8680728883294532E-002   4.1209315851579921E-002
   4.2999999038875103       0.94493077958941907        4.1452870444026534E-002   4.4055376328464749E-002
   4.3099999036639929       0.94126028075604662        4.4316598086705614E-002   4.6991775395162708E-002
   4.3199999034404755       0.93747761197506474        4.7271333175289941E-002   5.0017910419948214E-002
   4.3299999032169580       0.93358354907754537        5.0316478997406794E-002   5.3133160737963703E-002
   4.3399999029934406       0.92957889023845774        5.3451420915032778E-002   5.6336887809233807E-002
   4.3499999027699232       0.92546445577356540        5.6675526519622016E-002   5.9628435381147683E-002
   4.3599999025464058       0.92124108793079817        5.9988145791637332E-002   6.3007129655361468E-002
   4.3699999023228884       0.91690965067616170        6.3388611264438330E-002   6.6472279459070638E-002
   4.3799999020993710       0.91247102947424719        6.6876238192479176E-002   7.0023176420602254E-002
   4.3899999018758535       0.90792613106340714        7.0450324723767499E-002   7.3659095149274295E-002
   4.3999999016523361       0.90327588322566255        7.4110152076534846E-002   7.7379293419469974E-002
   4.4099999014288187       0.89852123455141009        7.7854984720067716E-002   8.1183012358871931E-002
   4.4199999012053013       0.89366315419899800        8.1684070559647839E-002   8.5069476640801611E-002
   4.4299999009817839       0.88870263164924090        8.5596641125548462E-002   8.9037894680607285E-002
   4.4399999007582664       0.88364067645494626        8.9591911766032276E-002   9.3087458836042997E-002
   4.4499999005347490       0.87847831798552423        9.3669081844296814E-002   9.7217345611580630E-002
   4.4599999003112316       0.87321660516675648        9.7827334939310576E-002  0.10142671586659482     
   4.4699999000877142       0.86785660621579919       0.10206583905048242       0.10571471502736066     
   4.4799998998641968       0.86239940837149642       0.10638374680610789       0.11008047330280286     
   4.4899998996406794       0.85684611762008267       0.11078019567553109       0.11452310590393387     
   4.4999998994171619       0.85119785841635343       0.11525430818496335       0.11904171326691726     
   4.5099998991936445       0.84545577340038380       0.11980519213689862       0.12363538127969297     
   4.5199998989701271       0.83962102310987730       0.12443194083306136       0.12830318151209816     
   4.5299998987466097       0.83369478568822597       0.12913363330082661       0.13304417144941924     
   4.5399998985230923       0.82767825658836669       0.13390933452304715       0.13785739472930666     
   4.5499998982995749       0.82157264827251741       0.13875809567122377       0.14274188138198607     
   4.5599998980760574       0.81537918990787872       0.14367895434195341       0.14769664807369703     
   4.5699998978525400       0.80909912705838805       0.14867093479658852       0.15272069835328958     
   4.5799998976290226       0.80273372137261279       0.15373304820404210       0.15781302290190979     
   4.5899998974055052       0.79628425026787131       0.15886429288666851       0.16297259978570297     
   4.5999998971819878       0.78975200661067124       0.16406365456915406       0.16819839471146303     
   4.6099998969584703       0.78313829839355442       0.16933010663034606       0.17348936128515646     
   4.6199998967349529       0.77644444840843985       0.17466261035795216       0.17884444127324814     
   4.6299998965114355       0.76967179391655627       0.18006011520603832       0.18426256486675499     
   4.6399998962879181       0.76282168631505676       0.18552155905525441       0.18974265094795462     
   4.6499998960644007       0.75589549080040830       0.19104586847571578       0.19528360735967337     
   4.6599998958408833       0.74889458602865078       0.19663195899246744       0.20088433117707938     
   4.6699998956173658       0.74182036377261962       0.20227873535346014       0.20654370898190433     
