   0.00000000       1.00000000       0.00000000    
   1.0099999774247408       0.99993762065180170        0.0000000000000000        4.9903478558643857E-005
   1.0199999772012234       0.99975049871812038        4.9997441274987175E-005   1.9960102550369287E-004
   1.0299999769777060       0.99943867920105867        1.9997954068857348E-004   4.4905663915306704E-004
   1.0399999767541885       0.99900223265304589        4.4991562850542723E-004   7.9821387756329187E-004
   1.0499999765306711       0.99844125515318560        7.9975459940065309E-004   1.2469958774515178E-003
   1.0599999763071537       0.99775586827720120        1.2494249275050238E-003   1.7953053782390428E-003
   1.0699999760836363       0.99694621906099845        1.7988346865933302E-003   2.4430247512012395E-003
   1.0799999758601189       0.99601247995786479        2.4478715754052828E-003   3.1900160337081651E-003
   1.0899999756366014       0.99495484878932816        3.1964029480870482E-003   4.0361209685374714E-003
   1.0999999754130840       0.99377354868969803        4.0442758497401983E-003   4.9811610482415787E-003
   1.1099999751895666       0.99246882804431336        4.9913170570635322E-003   6.0249375645493155E-003
   1.1199999749660492       0.99104096042152523        6.0373331240719218E-003   7.1672316627798167E-003
   1.1299999747425318       0.98949024449844014        7.1821104328751145E-003   8.4078044012478870E-003
   1.1399999745190144       0.98781700398045524        8.4254152494980649E-003   9.7463968156358063E-003
   1.1499999742954969       0.98602158751461488        9.7669937847232793E-003   1.1182729988308094E-002
   1.1599999740719795       0.98410436859682160        1.1206572259934209E-002   1.2716505122542722E-002
   1.1699999738484621       0.98206574547293457        1.2743856977937775E-002   1.4347403621652344E-002
   1.1799999736249447       0.97990614103379048        1.4378534398742662E-002   1.6075087172967618E-002
   1.1899999734014273       0.97762600270418354        1.6110271220269003E-002   1.7899197836653169E-002
   1.1999999731779099       0.97522580232584188        1.7938714463963879E-002   1.9819358139326494E-002
   1.2099999729543924       0.97270603603443895        1.9863491565295783E-002   2.1835171172448844E-002
   1.2199999727308750       0.97006722413068036        2.1884210469100246E-002   2.3946220695455711E-002
   1.2299999725073576       0.96730991094550778        2.4000459729747580E-002   2.6152071243593780E-002
   1.2399999722838402       0.96443466469946171        2.6211808616102526E-002   2.8452268240430637E-002
   1.2499999720603228       0.96144207735624743        2.8517807221244713E-002   3.0846338115002061E-002
   1.2599999718368053       0.95833276447054927        3.0917986576917404E-002   3.3333788423560586E-002
   1.2699999716132879       0.95510736503013860        3.3411858772671416E-002   3.5914107975889120E-002
   1.2799999713897705       0.95176654129232363        3.5998917079669429E-002   3.8586766966141099E-002
   1.2899999711662531       0.94831097861478897        3.8678636079115418E-002   4.1351217108168831E-002
   1.2999999709427357       0.94474138528087426        4.1450471795272489E-002   4.4206891775300600E-002
   1.3099999707192183       0.94105849231934324        4.4313861833031765E-002   4.7153206144525409E-002
   1.3199999704957008       0.93726305331869386        4.7268225519993448E-002   5.0189557345044912E-002
   1.3299999702721834       0.93335584423606333        5.0312964053020499E-002   5.3315324611149344E-002
   1.3399999700486660       0.92933766320078115        5.3447460649224711E-002   5.6529869439375081E-002
   1.3499999698251486       0.92520933031262509        5.6671080701342975E-002   5.9832535749899933E-002
   1.3599999696016312       0.92097168743483604        5.9983171937461589E-002   6.3222650052131166E-002
   1.3699999693781137       0.91662559798194898        6.3383064585045029E-002   6.6699521614440815E-002
   1.3799999691545963       0.91217194670249757        6.6870071539224515E-002   7.0262442638001951E-002
   1.3899999689310789       0.90761163945665091        7.0443488535300913E-002   7.3910688434679281E-002
   1.3999999687075615       0.90294560298884341        7.4102594325415813E-002   7.7643517608925280E-002
   1.4099999684840441       0.89817478469545742        7.7846650859343211E-002   8.1460172243634069E-002
   1.4199999682605267       0.89330015238762150        8.1674903469353480E-002   8.5359878089902808E-002
   1.4299999680370092       0.88832269404918607        8.5586581059100636E-002   8.9341844760651157E-002
   1.4399999678134918       0.88324341758994129        8.9580896296482582E-002   9.3405265928046974E-002
   1.4499999675899744       0.87806335059414053        9.3657045810423556E-002   9.7549319524687580E-002
   1.4599999673664570       0.87278354006439651        9.7814210391526088E-002  0.10177316794848279     
   1.4699999671429396       0.86740505216101560       0.10205155519654123       0.10607595827118753     
   1.4799999669194221       0.86192897193683804       0.10636822995660099       0.11045682245052957     
   1.4899999666959047       0.85635640306765226       0.11076336918916076       0.11491487754587820     
   1.4999999664723873       0.85068846757825356       0.11523609241359439       0.11944922593739715     
   1.5099999662488699       0.84492630556421611       0.11978550437038663       0.12405895554862711     
   1.5199999660253525       0.83907107490944988       0.12441069524386510       0.12874314007244012     
   1.5299999658018351       0.83312395099961523       0.12911074088841365       0.13350083920030784     
   1.5399999655783176       0.82708612643146684       0.13388470305810912       0.13833109885482653     
   1.5499999653548002       0.82095881071820198       0.13873162963971974       0.14323295142543843     
   1.5599999651312828       0.81474322999088677       0.14365055488900638       0.14820541600729059     
   1.5699999649077654       0.80844062669603711       0.14864049967026419       0.15324749864317033     
   1.5799999646842480       0.80205225928943025       0.15370047169904227       0.15835819256845582     
   1.5899999644607306       0.79557940192622401       0.15882946578797824       0.16353647845902081     
   1.5999999642372131       0.78902334414746256       0.16402646409568400       0.16878132468202997     
   1.6099999640136957       0.78238539056304779       0.16929043637861727       0.17409168754956178     
   1.6199999637901783       0.77566686053125555       0.17462034024587364       0.17946651157499557     
   1.6299999635666609       0.76886908783487906       0.18001512141683282       0.18490472973209676     
   1.6399999633431435       0.76199342035407935       0.18547371398159038       0.19040526371673652     
   1.6499999631196260       0.75504121973602711       0.19099504066411038       0.19596702421117831     
   1.6599999628961086       0.74801386106141809       0.19657801308802531       0.20158891115086552     
   1.6699999626725912       0.74091273250794709       0.20222153204501722       0.20726981399364233     
   1.6799999624490738       0.73373923501082527       0.20792448776570921       0.21300861199133980     
   1.6899999622255564       0.72649478192042638       0.21368576019299387       0.21880417446365891     
   1.6999999620020390       0.71918079865715012       0.21950421925773062       0.22465536107427991     
   1.7099999617785215       0.71179872236358810       0.22537872515673446       0.23056102210912954     
   1.7199999615550041       0.70435000155408256       0.23130812863298816       0.23651999875673396     
   1.7299999613314867       0.69683609576176619       0.23729127125799979       0.24253112339058705     
   1.7399999611079693       0.68925847518317329       0.24332698571623076       0.24859321985346139     
   1.7499999608844519       0.68161862032051268       0.24941409609152385       0.25470510374358984     
   1.7599999606609344       0.67391802162169434       0.25555141815544796       0.26086558270264454     
