   4.9899998884648085      -0.12061356759561290        8.6110855195112329E-002   2.0328546394786664     
   4.9799998886883259      -0.11953705011004002        8.6409994526020648E-002   2.0328546394786664     
   4.9699998889118433      -0.11845653119866675        8.6670075298851845E-002   2.0328546394786664     
   4.9599998891353607      -0.11737249458511091        8.6890766824947271E-002   2.0328546394786664     
   4.9499998893588781      -0.11628542931082059        8.7071751065108755E-002   2.0328546394786664     
   4.9399998895823956      -0.11519582850805879        8.7212722808451937E-002   2.0328546394786664     
   4.9299998898059130      -0.11410418924287183        8.7313389847633191E-002   2.0328546394786664     
   4.9199998900294304      -0.11301101235581588        8.7373473150378730E-002   2.0328546394786664     
   4.9099998902529478      -0.11191680230047492        8.7392707027238253E-002   2.0328546394786664     
   4.8999998904764652      -0.11082206697982810        8.7370839295484976E-002   2.0328546394786664     
   4.8899998906999826      -0.10972731758050346        8.7307631439097449E-002   2.0328546394786664     
   4.8799998909235001      -0.10863306840496988        8.7202858764743874E-002   2.0328546394786664     
   4.8699998911470175      -0.10753983670171523        8.7056310553698002E-002   2.0328546394786664     
   4.8599998913705349      -0.10644814249345745        8.6867790209624055E-002   2.0328546394786664     
   4.8499998915940523      -0.10535850840344350        8.6637115402153256E-002   2.0328546394786664     
   4.8399998918175697      -0.10427145947988087        8.6364118206190152E-002   2.0328546394786664     
   4.8299998920410872      -0.10318752301855910        8.6048645236881396E-002   2.0328546394786664     
   4.8199998922646046      -0.10210722838371454        8.5690557780181267E-002   2.0328546394786664     
   4.8099998924881220      -0.10103110682718718        8.5289731918952838E-002   2.0328546394786664     
   4.7999998927116394       -9.9959691305929521E-002   8.4846058654539647E-002   2.0328546394786664     
   4.7899998929351568       -9.8893516297917414E-002   8.4359444023750396E-002   2.0328546394786664     
   4.7799998931586742       -9.7833117616530130E-002   8.3829809211196038E-002   2.0328546394786664     
   4.7699998933821917       -9.6779032223441711E-002   8.3257090656921731E-002   2.0328546394786664     
   4.7599998936057091       -9.5731798040097696E-002   8.2641240159278206E-002   2.0328546394786664     
   4.7499998938292265       -9.4691953757818095E-002   8.1982224972975581E-002   2.0328546394786664     
   4.7399998940527439       -9.3660038646610266E-002   8.1280027902271249E-002   2.0328546394786664     
   4.7299998942762613       -9.2636592362723869E-002   8.0534647389237254E-002   2.0328546394786664     
   4.7199998944997787       -9.1622154755032853E-002   7.9746097597056198E-002   2.0328546394786664     
   4.7099998947232962       -9.0617265670292962E-002   7.8914408488298268E-002   2.0328546394786664     
   4.6999998949468136       -8.9622464757343243E-002   7.8039625898140327E-002   2.0328546394786664     
   4.6899998951703310       -8.8638291270308367E-002   7.7121811602467033E-002   2.0328546394786664     
   4.6799998953938484       -8.7665283870874577E-002   7.6161043380826396E-002   2.0328546394786664     
