   0.00000000       1.00000000       0.00000000    
   12.500000000000000        1.0000000000000000        0.0000000000000000        0.0000000000000000     
   12.520000000000000        1.0000000000000000        0.0000000000000000        0.0000000000000000     
   12.540000000000001       0.99940046104029423        0.0000000000000000        4.7963116776461590E-004
   12.560000000000000       0.99760173490230664        4.0000000000000002E-004   1.9186120781546911E-003
   12.580000000000000       0.99580499002459233        1.1999999999999999E-003   3.3560079803261369E-003
   12.600000000000000       0.99281319650375977        2.3986882717306189E-003   5.7494427969921880E-003
   12.620000000000001       0.98982559160392647        3.9960647890467452E-003   8.1395267168588251E-003
   12.640000000000001       0.98565119991454431        5.9895107205759869E-003   1.1479040068364555E-002
   12.660000000000000       0.98148341877651524        8.3790263759452640E-003   1.4813264978787811E-002
   12.680000000000000       0.97614120554956452        1.1160695426126702E-002   1.9087035560348388E-002
   12.700000000000001       0.97080822428815272        1.4334519144753949E-002   2.3353420569477826E-002
   12.720000000000001       0.96431721293846295        1.7895298367445151E-002   2.8546229649229638E-002
   12.740000000000000       0.95783823584069927        2.1843036110261175E-002   3.3729411327440582E-002
   12.760000000000000       0.95022161757386259        2.6171270138046872E-002   3.9822705940909933E-002
   12.780000000000001       0.94261999463536683        3.0880006030547524E-002   4.5904004291706539E-002
   12.800000000000001       0.93390503145178660        3.5961543360187809E-002   5.2875974838570719E-002
   12.820000000000000       0.92520815799196765        4.1415891038879771E-002   5.9833473606425880E-002
   12.840000000000000       0.91542606813075389        4.7234140413887182E-002   6.7659145495396894E-002
   12.859999999999999       0.90566526695606597        5.3416304363814809E-002   7.5467786435147233E-002
   12.880000000000001       0.89485109330474433        5.9952301003679626E-002   8.4119125356204541E-002
   12.900000000000000       0.88406147997244755        6.6842147614982333E-002   9.2750816022041965E-002
   12.920000000000000       0.87225394204919748        7.4074628995841704E-002  0.10219684636064202     
   12.940000000000000       0.86047427386463460        8.1649767023024733E-002  0.11162058090829233     
   12.960000000000001       0.84771560405759139        8.9555257871237734E-002  0.12182751675392689     
   12.980000000000000       0.83498811351547142        9.7791127936058930E-002  0.13200950918762286     
   13.000000000000000       0.82132387833810738       0.10634403405442430       0.14294089732951409     
   13.020000000000000       0.80769409179226903       0.11521400679222520       0.15384472656618478     
   13.040000000000001       0.79317299898461713       0.12438671729867835       0.16546160081230632     
   13.060000000000000       0.77868954140083024       0.13386219970883409       0.17704836687933581     
   13.080000000000000       0.76336323377295512       0.14362519722958569       0.18930941298163592     
   13.100000000000000       0.74807762048513404       0.15367574675371595       0.20153790361189278     
   13.120000000000001       0.73200045746143561       0.16399772507714491       0.21439963403085152     
   13.140000000000001       0.71596687391283176       0.17459117089401180       0.22722650086973462     
   13.160000000000000       0.69919570179316204       0.18543915955837650       0.24064343856547038     
   13.180000000000000       0.68247077230034225       0.19654173055216792       0.25402338215972620     
   13.200000000000001       0.66506468430622223       0.20788122580952320       0.26794825255502225     
   13.220000000000001       0.64770723093463622       0.21945768463865561       0.28183421525229102     
   13.240000000000000       0.62972731815580840       0.23125278620941014       0.29621814547535330     
