   0.00000000       1.00000000       0.00000000    
   5.0000000000000000        1.0000000000000000        0.0000000000000000        0.0000000000000000     
   5.0200000000000005        1.0000000000000000        0.0000000000000000        0.0000000000000000     
   5.0400000000000000       0.99976029615346163        0.0000000000000000        4.7940769307674991E-004
   5.0600000000000005       0.99904102244307602        4.0000000000000002E-004   1.9179551138479578E-003
   5.0800000000000001       0.99832226381221600        1.1999999999999999E-003   3.3554723755679916E-003
   5.1000000000000005       0.99712547189871314        2.3987196624991355E-003   5.7490562025737102E-003
   5.1200000000000001       0.99592977472407618        3.9961589823943010E-003   8.1404505518476444E-003
   5.1399999999999997       0.99425911759850472        5.9897616461396632E-003   1.1481764802990568E-002
   5.1600000000000001       0.99259019104131418        8.3795281381625637E-003   1.4819617917371630E-002
   5.1799999999999997       0.99045090885737153        1.1161635144074273E-002   1.9098182285256948E-002
   5.2000000000000002       0.98831404019581259        1.4336084621772860E-002   2.3371919608374814E-002
   5.2199999999999998       0.98571293956610162        1.7897799812116068E-002   2.8574120867796760E-002
   5.2400000000000002       0.98311497289391803        2.1846785614121171E-002   3.3770054212163947E-002
   5.2599999999999998       0.98006039974033055        2.6176729900060189E-002   3.9879200519338909E-002
   5.2800000000000002       0.97700970826365208        3.0887642461002219E-002   4.5980583472695846E-002
   5.2999999999999998       0.97351151434195304        3.5971998308255010E-002   5.2976971316093913E-002
   5.3200000000000003       0.97001796640000726        4.1429814563911420E-002   5.9964067199985482E-002
   5.3399999999999999       0.96608746964796388        4.7252380201541364E-002   6.7825060704072238E-002
   5.3600000000000003       0.96216238861240488        5.3439722610872313E-002   7.5675222775190232E-002
   5.3799999999999999       0.95781232749931500        5.9981975724538207E-002   8.4375345001370006E-002
   5.4000000000000004       0.95346844573517353        6.6879180647928721E-002   9.3063108529652938E-002
   5.4199999999999999       0.94871292781824490        7.4120351276385152E-002  0.10257414436351020     
   5.4400000000000004       0.94396433491680776        8.1705546407379467E-002  0.11207133016638449     
   5.4600000000000000       0.93881877983638562        8.9622698719889635E-002  0.12236244032722876     
   5.4800000000000004       0.93368086535651429        9.7871889227189715E-002  0.13263826928697142     
   5.5000000000000000       0.92816194252750683       0.10644001181998419       0.14367611494498633     
   5.5200000000000005       0.92265133350686712       0.11532717481768838       0.15469733298626576     
   5.5400000000000000       0.91677689478776214       0.12451927912986228       0.16644621042447572     
   5.5600000000000005       0.91091138830903684       0.13401646605702916       0.17817722338192632     
   5.5800000000000001       0.90470039595251017       0.14380369247049823       0.19059920809497966     
   5.6000000000000005       0.89849888707179437       0.15388113892630553       0.20300222585641126     
   5.6200000000000001       0.89197133728199118       0.16423287008079371       0.21605732543601763     
   5.6399999999999997       0.88545374264711829       0.17485911262898421       0.22909251470576342     
   5.6600000000000001       0.87863058508813585       0.18574309345164852       0.24273882982372830     
   5.6799999999999997       0.87181776259356980       0.19688509287775074       0.25636447481286040     
   5.7000000000000002       0.86472081621140828       0.20826755679808912       0.27055836757718343     
   5.7199999999999998       0.85763448105347506       0.21989082727520712       0.28473103789304988     
   5.7400000000000002       0.85028634658968005       0.23173662806946854       0.29942730682063989     
   5.7599999999999998       0.84294898410123986       0.24380537166335561       0.31410203179752028     
   5.7800000000000002       0.83537295369056808       0.25607812034888161       0.32925409261886385     
   5.7999999999999998       0.82780772934768587       0.26855536627065230       0.34438454130462826     
   5.8200000000000003       0.82002769360434002       0.28121757244951517       0.35994461279131995     
   5.8399999999999999       0.81225836060905310       0.29406532044479294       0.37548327878189380     
   5.8600000000000003       0.80429871361630756       0.30707853747784597       0.39140257276738488     
   5.8799999999999999       0.79634951846917656       0.32025790472445176       0.40730096306164687     
   5.9000000000000004       0.78823506109551789       0.33358287810152648       0.42352987780896423     
   5.9199999999999999       0.78013064757925432       0.34705424897406029       0.43973870484149136     
   5.9400000000000004       0.77188648955047101       0.36065106723359819       0.45622702089905798     
   5.9600000000000000       0.76365180155154444       0.37437424528247787       0.47269639689691112     
   5.9800000000000004       0.75530326271249959       0.38820249282440844       0.48939347457500082     
   6.0000000000000000       0.74696344631122957       0.40213685430915247       0.50607310737754085     
